m/z 35.00 ch3;37/21;Relative Time
0.9893323;7.431807617;0.756
1.122614972;7.086785474;1.512
0.997713732;7.319712598;2.269
1.118105668;7.246273466;3.025
0.827899148;7.073865035;3.781
1.070326236;7.313039217;4.538
1.111390038;7.461170537;5.294
0.929574709;7.237775088;6.051
0.844925139;7.183454084;6.807
0.738857585;7.204080294;7.564
0.797798707;7.311657484;8.321
1.072491502;6.995676698;9.078
1.157563739;7.084301722;9.834
1.11929826;7.414641595;10.59
0.971459842;7.029014301;11.346
1.064977245;7.244376276;12.103
1.264206194;7.226441368;12.859
0.867505574;6.792989756;13.616
1.545767282;6.945689279;14.372
0.904629344;7.23058238;15.129
0.964265855;6.92969387;15.885
0.800143636;6.522911795;16.642
1.208350521;6.753861469;17.398
0.610320004;7.097652985;18.154
0.684985579;6.838530656;18.91
1.090637761;7.201142412;19.667
1.096120568;6.83320915;20.423
1.061503493;7.171196601;21.18
1.179353156;7.135011916;21.936
0.678249653;7.078273493;22.693
0.901339999;7.091962578;23.449
0.664222884;6.773217779;24.205
0.711277942;7.108090509;24.961
0.934764734;6.958071895;25.717
0.952190584;6.99290825;26.474
0.68239813;7.104451239;27.23
0.939046984;7.198187419;27.987
1.432961594;7.039381398;28.743
0.918667015;7.169411521;29.5
0.861130666;6.659247144;30.256
1.00349036;6.802350118;31.012
0.685411408;7.311415249;31.769
0.728510762;7.013665901;32.525
1.450767066;7.336370698;33.282
1.023900755;7.176712527;34.038
0.814584553;6.786381014;34.794
1.176799149;7.321129474;35.55
0.784985314;7.136349004;36.307
1.218810848;7.579379046;37.063
1.118870038;6.711816859;37.82
0.824275062;7.087321174;38.576
1.242818398;7.379212012;39.333
0.990615907;7.350652201;40.089
1.19755137;7.042028327;40.845
0.749076026;6.773091918;41.601
0.523021342;6.768916772;42.357
0.668299617;7.026331777;43.114
0.908272283;6.982591098;43.871
1.00954986;6.843078889;44.627
0.85066691;6.870321743;45.383
0.573884914;6.942359598;46.14
0.519839594;7.066396846;46.896
1.072979138;7.114909947;47.652
0.487534403;7.488654456;48.409
0.820366448;7.38270114;49.165
0.72511075;7.050614121;49.921
0.954547308;7.392972155;50.677
0.805419936;7.078381087;51.433
0.759746025;7.101670723;52.19
1.407500977;7.072977462;52.946
1.067794797;6.65913757;53.702
0.842056371;7.09722543;54.459
0.856563667;6.746690134;55.216
0.780345728;7.144184609;55.972
0.849228522;7.469625441;56.728
0.686209442;7.310720785;57.484
1.08456457;6.833064404;58.24
0.75740903;7.424700892;58.997
0.989814963;7.090535538;59.753
0.834289595;6.730129638;60.51
0.992196915;6.632904166;61.266
0.660704605;7.024309397;62.022
0.606501816;7.015276992;62.778
1.058446715;7.070779566;63.535
1.113726852;6.886606262;64.292
0.976417853;6.805943713;65.048
0.702358965;7.013185624;65.804
0.585133295;7.206042356;66.561
0.953914148;7.11995688;67.317
1.106755426;6.845085475;68.073
0.587664162;7.256909008;68.83
0.766622895;7.215277327;69.586
0.894826429;7.34203579;70.342
0.909435135;6.985713305;71.098
0.463108425;6.782033334;71.855
0.563519123;6.996957616;72.611
1.179844947;7.180929163;73.367
1.003879124;6.951301488;74.124
0.569556217;7.12957613;74.88
0.656085007;7.061431537;75.636
0.982239584;6.732135247;76.393
0.773716298;7.36916193;77.149
0.880387599;7.052976099;77.905
0.674826002;7.213510029;78.661
0.753785283;7.368451814;79.417
0.796188529;7.14725165;80.174
0.997444332;7.338382072;80.93
0.768882893;7.007653321;81.687
0.698181188;7.382423922;82.443
1.173586568;6.470614895;83.199
0.563011967;6.87393032;83.955
0.623900952;6.763808678;84.713
0.793413345;6.848087919;85.47
0.716460688;7.147994437;86.226
0.878393316;6.997750382;86.983
1.057152039;6.983442575;87.74
1.178586745;6.754643093;88.496
0.624160875;6.727952413;89.252
0.754627595;6.907198565;90.01
0.722752923;7.189778785;90.766
0.841358004;6.860795221;91.522
1.100055541;7.049280289;92.279
0.525873722;6.903829802;93.035
1.120139582;6.620232571;93.792
0.627338336;6.953997013;94.548
0.734916712;6.980291998;95.173
0.484245492;7.129323405;96.06
0.854378985;7.118145938;96.817
1.171196568;7.093421446;97.573
0.431295161;7.399493948;98.33
0.763923318;6.990188648;99.086
0.917737967;7.171288921;99.842
0.751322927;6.9382661;100.598
0.91589579;6.986080829;101.355
0.753761294;6.972262141;102.111
0.609143322;6.972905864;102.867
0.592071419;6.648235567;103.624
1.048140973;7.494208371;104.38
0.533133522;7.100887011;105.136
0.794586144;7.47220231;105.893
0.909928468;7.047516974;106.649
0.521357691;7.146043268;107.405
0.59976036;6.673892107;108.162
0.626753475;7.016701537;108.918
1.071980413;7.586892867;109.675
0.565056959;7.146661337;110.432
1.008742916;7.151217475;111.19
0.804371048;6.691755349;111.946
0.780143691;6.943077157;112.703
0.673314846;6.811687906;113.459
0.888857522;6.741155975;114.215
0.432081939;6.726401701;114.972
0.465584569;7.130423746;115.729
0.927691866;7.431604286;116.485
0.711552282;6.896881584;117.242
0.798195577;7.205637293;117.998
0.604416996;7.598903449;118.755
0.755813919;7.075245218;119.512
0.736531736;6.579196464;120.269
0.625102869;7.013071496;121.025
0.386106687;7.789361091;121.65
0.522701886;7.226435099;122.538
0.961695232;6.999577919;123.295
0.865688057;7.152494187;124.052
0.863942914;7.342936473;124.809
0.676746658;7.250592774;125.565
0.830102891;7.246606741;126.321
1.190206122;7.012034051;127.077
0.813998818;6.899046699;127.833
1.144156715;7.158154343;128.59
1.411813716;7.049506397;129.347
1.672226828;6.791007251;130.103
1.798147813;7.265335978;130.859
2.248790491;7.248349056;131.615
2.806854444;7.370878363;132.372
3.146613086;7.155622856;133.128
4.234793512;7.460499485;133.884
5.736762728;6.886281223;134.641
6.252170258;7.72730548;135.397
8.623426839;7.056765813;136.154
10.61446301;6.874186286;136.91
13.04966534;7.083362145;137.666
17.69491299;7.471295663;138.423
19.20499883;6.953724614;139.179
22.54300019;7.120650383;139.935
28.17446245;7.371909164;140.692
35.35135966;7.010514821;141.448
38.11027624;7.265099537;142.205
47.47023864;6.962789351;142.961
50.40849667;7.332186241;143.717
62.32935841;7.571197285;144.473
73.37139738;7.322182394;145.23
81.64763971;7.074400912;145.986
86.00153213;7.339274382;146.743
97.79616319;7.329472067;147.499
110.2987308;6.962440761;148.255
120.5368881;7.054669598;149.013
131.4156849;7.178157427;149.77
144.5782715;7.170933056;150.526
149.4057422;7.137913566;151.283
160.724895;7.269501987;152.039
170.3656615;7.119921949;152.795
184.1783194;7.132676747;153.552
209.2437029;7.673275441;154.308
214.6358296;7.256154068;155.065
216.3848107;7.536951075;155.821
237.9982213;7.17962983;156.577
260.4779501;7.406582611;157.333
254.2163145;7.186840125;158.092
256.6791152;6.806858124;158.849
275.7758383;7.639558928;159.605
279.1721452;7.057030897;160.362
298.9904509;7.304298144;161.119
293.9097156;7.098473427;161.875
315.6316409;7.287940625;162.631
310.6988075;6.943141866;163.387
324.4894379;7.257520896;164.145
325.9030523;6.925102282;164.902
330.7118798;7.037869037;165.658
361.1260167;7.02463517;166.415
363.7622149;6.9505413;167.171
380.287796;7.245810159;167.927
381.0245799;7.394913959;168.684
384.1232674;7.498900205;169.441
381.7472473;7.065663907;170.197
384.3285357;7.058336971;170.954
409.6069157;7.610609444;171.71
396.3955764;7.225691483;172.467
410.085388;7.707520412;173.223
410.4831783;7.465245691;173.979
433.2518669;7.683852383;174.736
425.7115591;7.085411503;175.493
424.5273892;6.787901232;176.249
443.7163096;7.64363179;177.005
440.6537548;7.339844471;177.762
440.9726682;6.940323045;178.519
470.2738996;7.605534357;179.275
457.8713409;7.142884698;180.031
463.8161786;7.18088055;180.791
475.5870794;7.090775196;181.547
474.7195936;7.631019542;182.303
484.5664342;7.317103793;183.06
468.2487996;7.625961328;183.816
484.7746133;7.134682763;184.573
483.7076459;6.809654173;185.329
461.3113789;6.836159221;186.086
465.422768;6.907638765;186.842
503.0406962;7.481717489;187.598
479.5384544;7.153473859;188.355
509.1940055;7.088579148;189.111
495.9782377;7.326893075;189.867
503.980551;7.311062804;190.623
507.0004245;7.44919141;191.249
531.5507983;7.369155576;192.136
532.4176321;7.490889095;192.893
539.4099906;6.955955912;193.65
506.7095225;7.239769208;194.406
504.7612204;7.008572334;195.163
513.4748935;6.726292812;195.92
520.8936962;7.297797187;196.677
533.9650689;7.216841263;197.433
519.9736772;7.181608482;198.189
535.7196102;7.521096624;198.946
539.9258768;7.311951234;199.702
545.7542946;7.307890771;200.458
538.7080917;7.304338147;201.214
541.5647956;7.058590976;201.971
550.7235252;7.224926391;202.727
546.5973566;7.338914392;203.484
555.598693;7.379399208;204.241
585.8174603;7.270237693;204.997
537.4192821;7.331330769;205.753
539.2922324;7.064405201;206.511
546.3610358;6.880441185;207.268
578.7328443;7.598047078;208.025
547.5436566;6.948667073;208.783
579.8663165;7.126049843;209.541
553.5201686;7.217416101;210.297
578.6367559;7.269070562;211.053
574.9688991;7.252681203;211.81
566.470268;7.246655122;212.566
581.1086111;7.281278891;213.322
559.320967;6.586023921;214.08
576.1905419;7.192551441;214.836
575.0315426;7.569506847;215.593
571.8665922;7.371184084;216.349
579.1007325;7.344191489;217.105
584.540867;7.294093692;217.862
580.4504653;6.972069607;218.618
577.3801555;7.123613205;219.375
607.0473104;7.578118966;220.131
569.838901;7.150131409;220.887
570.5875566;6.910593485;221.644
600.9908403;7.201964511;222.4
589.3677839;7.152344725;223.156
606.8797716;7.43878176;223.912
587.6698717;7.005752758;224.669
619.4215207;7.299669212;225.425
610.5666908;7.48654081;226.181
577.981659;7.003437132;226.938
602.3597691;7.265137238;227.694
608.4965471;7.173371446;228.45
603.5470721;7.433774197;229.207
586.7729801;7.081570798;229.966
597.4398035;7.043806827;230.722
638.7352403;7.712090355;231.478
594.7731807;6.773939996;232.235
631.3829154;7.569568279;232.992
604.7562757;7.190215577;233.748
625.3272776;7.380552617;234.504
619.2396139;7.305496651;235.261
622.3313381;7.339887279;236.017
634.9456629;7.5980234;236.774
608.9945042;6.966563643;237.53
615.8520795;7.205076751;238.287
605.2419998;6.924421322;239.043
612.4845386;7.177163819;239.799
615.4017355;7.236297093;240.556
641.9728668;7.30910377;241.314
625.501528;7.302660057;242.071
642.9023378;7.172874067;242.827
631.6784695;7.550321355;243.584
601.6715634;6.951244773;244.34
635.1646424;7.387655348;245.096
610.9647589;7.010734959;245.853
617.6406794;6.898952759;246.609
620.3099168;7.316361673;247.366
623.4795676;7.579342722;248.122
639.5802392;7.287189086;248.879
622.2427637;7.394730577;249.635
645.4072991;7.430646761;250.392
636.9272802;7.362424328;251.148
638.3619822;7.132923337;251.904
650.52069;7.473099968;252.661
646.0002802;7.494454295;253.417
652.4254941;7.268750921;254.173
659.4866009;7.523667606;254.93
657.4140486;7.369380547;255.686
651.4365143;7.450478394;256.442
676.9236713;7.290263551;257.199
669.1637482;7.347150406;257.955
655.7985702;7.344613578;258.711
666.8052217;7.565288254;259.469
660.6242843;7.458105931;260.225
647.575267;7.278703058;260.982
656.6591439;7.013583804;261.741
692.8870707;7.35903702;262.497
672.6465199;7.779805935;263.253
668.253219;7.148028121;264.01
645.0799571;7.227024368;264.766
695.8760288;7.710095121;265.523
636.9987774;7.368448009;266.279
664.542675;7.253156577;267.035
674.0953553;7.462185903;267.792
661.5927924;7.069672022;268.549
675.0894942;7.419670372;269.305
623.7484838;7.090630622;270.061
653.0443004;7.26729625;270.818
661.6807497;7.620962945;271.574
671.5134031;7.414360253;272.33
672.9584391;7.213784956;273.087
667.9717346;7.110846876;273.843
660.1350988;7.143502408;274.599
657.9898467;7.172530148;275.355
648.0158578;7.347224508;276.111
690.5867872;7.659024782;276.87
684.4669779;7.454902925;277.495
682.2118929;7.487713277;278.383
668.8651242;7.072452554;279.139
702.1397252;7.614331201;279.895
709.0534612;7.518346361;280.652
672.943778;7.437830966;281.41
673.3730804;7.11852465;282.166
688.9993724;7.553408847;282.923
672.1772593;6.920759507;283.679
701.7011445;7.571205108;284.435
682.759733;7.459512899;285.192
666.6363399;7.344514817;285.948
668.0986355;7.128316747;286.704
682.4485325;7.107357323;287.461
676.1190119;7.293228599;288.218
700.2523922;7.483294871;288.975
703.0787951;7.657402867;289.732
672.1573418;7.206419772;290.488
693.6360183;7.305181145;291.245
680.7225225;7.043582203;292.002
709.4789071;7.469690181;292.761
690.4537563;7.094006621;293.517
668.3900045;7.053789116;294.274
686.4751318;7.519852698;295.03
702.3468485;7.080798926;295.786
692.0084843;7.115078051;296.542
712.526219;6.893187684;297.299
722.1860054;7.998214277;298.055
707.6160246;7.416213213;298.813
676.5063196;7.038966646;299.569
720.967998;7.568583942;300.326
683.017703;7.36295092;301.083
705.7660091;7.269087262;301.839
700.7115324;7.424470496;302.595
697.1739227;7.49675395;303.352
703.9454347;7.372422132;304.109
687.8783546;7.078484047;304.865
697.75288;7.360410696;305.622
708.9976954;7.5277673;306.378
710.9045838;7.176238955;307.134
720.1451104;7.717030117;307.891
700.7641969;7.357858286;308.647
729.2521018;7.345765984;309.404
733.562754;7.447312243;310.16
703.4037491;7.066287086;310.916
703.0744176;7.3392365;311.673
725.3040764;7.21975779;312.429
729.6439697;7.807324102;313.185
724.4461811;7.147306836;313.942
739.1795372;7.259801075;314.698
724.1626711;7.379060452;315.455
707.9936541;7.361378959;316.211
689.3602957;6.936195136;316.968
689.9113064;7.438791464;317.724
701.4561576;7.023262067;318.481
723.5380642;7.468945392;319.237
720.3732795;7.484612787;319.993
736.4706682;7.493315545;320.75
730.1456383;7.441996487;321.506
715.3239953;7.358765353;322.263
709.9223426;6.729366898;323.02
691.3284823;7.090780343;323.776
706.4853355;7.109705116;324.533
728.5597585;7.251362077;325.29
709.417052;7.394695456;326.046
697.0419959;6.936885058;326.802
701.68551;6.739155719;327.559
728.8208293;7.505620391;328.315
720.3729084;7.269158942;329.071
703.3916966;6.969330657;329.828
710.7622022;7.111708612;330.584
724.1372007;7.680098404;331.341
769.2544043;7.640272736;332.097
737.2095945;7.238039269;332.853
727.8717309;7.166180507;333.61
727.6388379;7.604979205;334.366
725.1814239;7.267136051;335.123
727.9406695;7.219839225;335.879
743.035521;7.258020995;336.635
735.5569722;7.537611009;337.392
718.2670806;7.636954658;338.148
686.1490582;7.059349181;338.904
739.7174214;7.425551224;339.661
732.2124017;7.280730259;340.417
688.5823383;6.983147098;341.173
743.1339065;7.369156864;341.93
718.2139846;7.510984706;342.687
719.2176549;7.351686427;343.443
734.2643165;7.422525143;344.199
723.0135672;7.290969675;344.956
744.1993447;7.609409963;345.712
721.8962696;7.219066365;346.469
737.3782755;7.157410839;347.094
735.6863425;7.211857787;347.983
729.9667376;7.042898197;348.74
721.1309919;6.748410948;349.496
740.3684186;7.56497914;350.253
744.6794192;7.329754908;351.01
722.0032694;7.153973026;351.766
701.3720895;7.231641086;352.523
717.9510084;7.184111283;353.279
727.1025907;7.285175492;354.035
714.1668364;6.718239791;354.792
728.5933361;7.983336919;355.549
723.4068971;7.509931554;356.305
712.3156363;7.048370766;357.062
732.2388455;7.30182307;357.819
699.3687475;7.201022053;358.575
708.5052685;6.867596737;359.331
727.0581256;7.21988959;360.087
710.4979144;7.098973853;360.844
734.2938279;7.291693504;361.6
726.683032;7.15286857;362.356
714.2212179;7.05229635;363.113
784.096582;7.564073617;363.87
716.6488691;7.287653691;364.627
734.4222737;7.090536071;365.383
730.3509634;7.474689741;366.14
761.7358012;7.450211842;366.896
681.6566285;7.01151803;367.652
720.9153921;6.860585697;368.408
721.7006709;7.231127421;369.165
749.964755;6.866546128;369.921
721.5332635;7.190216249;370.678
724.5364977;7.104722854;371.434
710.0271713;7.236698835;372.19
723.4475125;7.040844073;372.946
704.4951315;6.715750036;373.703
778.0730107;7.727095478;374.459
731.3653526;7.390187717;375.215
756.4178293;7.438562131;375.972
733.918099;7.265619766;376.73
739.0152213;7.401773666;377.486
742.0595454;7.479531288;378.243
781.9792888;7.677948298;378.999
771.7977376;7.538353145;379.755
736.9751036;7.250245181;380.511
760.3289965;7.43569991;381.268
754.7068716;7.147293644;382.025
741.4448094;7.210236516;382.782
736.4689531;7.181088257;383.541
741.4279661;7.531980039;384.297
727.7091148;7.293228102;385.053
750.4812315;7.534095448;385.809
741.195712;7.022861168;386.566
740.2547799;7.324153466;387.323
742.950763;7.102102744;388.08
722.4136242;7.128778829;388.836
776.9364615;7.533603479;389.593
714.1269225;6.966411857;390.349
764.5254926;7.466578715;391.105
751.4111196;7.256972428;391.862
741.0394651;7.561432469;392.618
754.7775512;7.309583883;393.375
739.2870552;7.400637836;394.131
756.9210754;7.678920249;394.887
736.7729971;7.044701508;395.644
739.8770369;6.963536817;396.4
735.9832842;7.322074336;397.156
753.1718847;7.376860093;397.913
754.5796275;7.384371524;398.67
769.0617624;7.169244987;399.426
739.950792;7.529390456;400.183
749.9211873;7.596523592;400.939
746.8572395;7.43692733;401.695
741.917142;7.293525165;402.452
767.1119336;7.714443002;403.208
722.974613;7.148348303;403.965
728.8610355;7.004336967;404.721
758.3145726;7.736711036;405.477
752.9756098;7.430370479;406.234
751.001448;7.514451667;406.99
725.5008839;7.200880813;407.747
746.1290358;7.370043206;408.503
727.0965915;7.083709802;409.261
750.3705235;7.141637971;410.017
749.6837855;7.377651082;410.774
738.1384071;6.808444449;411.53
747.4550423;7.461327792;412.287
768.9800982;7.327112591;413.043
749.5253715;7.14976323;413.8
757.3912438;7.585020179;414.556
760.5904291;7.600382183;415.313
732.9996072;6.996614013;416.07
738.0700441;7.268090341;416.826
730.5949188;6.96377958;417.582
768.9516137;7.389769181;418.339
756.8606818;7.275138086;419.095
738.7324007;7.387798207;419.852
731.2714285;6.75992291;420.608
761.3617575;7.534641767;421.364
772.2947574;7.383164827;422.121
776.51617;7.659414617;422.877
737.8450777;7.469294247;423.633
761.0034816;7.554806712;424.391
745.5014838;7.173005077;425.147
732.9321882;6.790094455;425.903
764.3015129;7.362046293;426.659
778.3353832;7.271946845;427.416
755.0356413;7.137279439;428.172
754.0409907;7.214280124;428.93
777.4860073;7.37582008;429.687
717.4064227;6.966224888;430.443
784.9407052;7.333066696;431.199
754.6835828;7.412767509;431.956
790.9811726;7.318315099;432.712
786.984774;7.63324389;433.469
771.2918569;7.549350624;434.225
738.9220311;6.609194119;434.982
747.2817835;7.052833897;435.738
775.440676;7.501144165;436.494
747.4018599;7.114262099;437.251
760.3083534;7.270393852;438.007
792.9860917;7.41195072;438.764
749.89905;6.787546389;439.52
762.9260289;7.085349175;440.277
779.8380353;7.404174456;441.033
738.5716093;6.764106565;441.79
752.0567611;7.36460261;442.546
772.0263819;7.329004555;443.303
769.2809493;7.578050423;444.06
794.4100802;7.150638558;444.816
752.2983603;6.73144227;445.573
780.3041758;7.314313108;446.329
767.4506828;7.452014179;447.086
772.8686067;6.869101499;447.842
765.5021978;6.845437945;448.599
769.187769;7.255681507;449.355
803.8477595;7.552321252;450.111
792.8551878;7.338561951;450.868
772.7974486;7.186209859;451.625
773.586155;7.126317663;452.382
788.1343847;7.319976719;453.138
743.6337535;7.179080361;453.894
765.4885832;7.203715515;454.65
730.6027726;7.038634832;455.407
745.9189867;7.307549997;456.163
702.5601881;6.802717592;456.919
699.3694084;6.805040586;457.676
712.2801911;7.656068908;458.433
643.3632405;6.737524708;459.189
654.0468423;7.303204159;459.946
633.7500772;7.209028258;460.702
634.7900242;7.527819996;461.458
604.9122779;6.981159846;462.215
594.2065239;6.941774042;462.971
570.878286;7.261200816;463.728
568.3333012;7.443438278;464.484
537.2578184;6.950929181;465.24
544.7917486;7.283215681;465.997
496.8904611;6.574793699;466.753
520.4704682;7.197509056;467.51
500.2869083;7.668605999;468.266
462.3173959;6.935036083;469.022
469.0391651;7.08906754;469.78
480.9603916;7.197536063;470.536
455.5191201;7.097372266;471.295
440.6433859;6.942316872;472.051
420.8304303;6.955984506;472.808
432.2944012;7.130886902;473.564
423.8985466;7.071584263;474.321
396.6329046;6.858378328;475.078
416.5847084;7.586700509;475.834
387.3882622;7.238448247;476.59
396.0280512;7.377293884;477.347
381.7259295;6.74806598;478.103
392.3064285;7.431383862;478.86
360.8622369;7.032947917;479.616
376.5636474;7.185575805;480.373
357.4269876;6.846480083;481.129
359.5526993;7.012841658;481.885
344.4219262;6.9312193;482.642
347.0448993;6.925140243;483.398
345.5922086;6.967167063;484.154
334.4957981;7.139765636;484.911
328.333303;7.055821394;485.667
330.1418411;6.84443266;486.292
346.9340035;7.367724553;487.18
317.2911252;7.02276427;487.936
316.9845516;6.526970996;488.692
309.103852;7.094854833;489.449
319.1331402;7.070060235;490.205
326.8754548;6.992373544;490.961
294.2628759;7.042339982;491.718
307.9657754;7.222741425;492.474
285.3438676;6.738975608;493.231
306.2538909;7.088979567;493.987
301.5221619;7.07625881;494.744
300.7857938;6.933418502;495.5
285.3267529;7.12873648;496.256
275.814111;7.003969489;497.013
282.9738073;7.361319878;497.769
282.2003456;6.742184406;498.525
276.6779787;7.018418296;499.281
275.124877;7.003950814;500.04
275.6282369;7.205054069;500.796
268.2949714;7.117856881;501.553
270.1981751;6.887273134;502.309
262.8239492;6.989275657;503.066
271.2621665;7.155582593;503.822
266.0353585;6.890165203;504.579
259.873353;7.263186822;505.335
248.8477413;6.841227134;506.094
254.465289;6.9106297;506.851
250.925134;7.225408474;507.607
249.204827;7.313460759;508.363
247.9328814;7.068391462;509.119
245.4230708;6.89243755;509.875
247.5855885;7.453505384;510.632
237.408875;6.983664078;511.388
240.2517369;6.551898941;512.145
239.2764073;7.148621346;512.901
229.5732749;7.062341556;513.657
229.9421918;6.929091633;514.414
229.1713465;6.70580562;515.17
223.0023347;6.789568342;515.927
222.2349457;7.122266112;516.683
223.2984559;6.861657728;517.441
230.1647407;7.07418422;518.197
223.3786059;6.971703734;518.953
225.8445955;7.055999934;519.71
223.5398432;6.944835812;520.466
224.8858244;6.845574815;521.222
222.6454557;7.181562146;521.978
220.6935684;7.255016997;522.735
205.7745423;6.869666457;523.491
229.3351212;6.960635613;524.248
213.8168111;7.093969036;525.004
219.2954528;7.356817392;525.761
217.3523058;7.198755821;526.517
200.9028556;7.401533041;527.274
203.6729541;6.938370966;528.03
205.0146091;6.783035404;528.787
193.5641931;6.582772496;529.543
193.5752258;6.68597589;530.299
195.0652413;7.055582998;531.056
204.2522318;7.149827934;531.813
201.1862756;7.058587143;532.569
209.7275803;7.164008293;533.325
203.7751749;7.564422746;534.082
192.2261797;7.070474819;534.838
206.1092919;7.252628038;535.595
193.0854869;6.797440654;536.353
193.8405195;7.02336381;537.109
190.1307201;7.020841692;537.865
189.5619441;6.739157941;538.622
195.0933009;7.188498426;539.378
190.1305048;7.050905468;540.135
187.7299422;6.94029037;540.891
191.9881452;7.118519693;541.648
191.2422982;7.173748785;542.405
194.6164689;6.920720847;543.163
